index;dadosBasicos.numero;principal;dadosBasicos.classeProcessual;descricao_classe;dadosBasicos.orgaoJulgador.codigoOrgao;dadosBasicos.orgaoJulgador.nomeOrgao;DSC_TIP_ORGAO;assuntoLocal;assuntoLocal.descricao;codigoAssunto;assuntoLocalPai;codigoPaiNacional;cod_assunto;descricao_assunto;cod_assunto_classe;ocorrencia_ac;valid_ac;categoria;tribunal;cl_principal
 7411;5,01E+19;TRUE;  305;Liberdade Provisória com ou sem fiança;21686;GAB. 17 - DES.FED. MAURICIO KATO;3;NA;NA;NA;NA;NA; 5897;Associação para a Produção e Tráfico e Condutas Afins;5897 305;   24;1;0;3;268
 7412;4,72E+15;FALSE;  386;Execução da Pena;12512;1? VARA FEDERAL DE JA?;7;NA;NA;NA;NA;NA; 7942;Execução Penal e de Medidas Alternativas;7942 386; 1496;1;0;3;385
 7413;1,01E+17;TRUE; 1116;Execução Fiscal;12186;20ª Vara Federal;7;NA;NA;NA;NA;NA; 6017;Dívida Ativa;6017 1116;52788;1;0;5;2
 7414;5,07E+19;TRUE;  460;Recurso Inominado Cível;63802;4ª Turma Recursal - Juiz Relator 1 - RJ;7;NA;NA;NA;NA;NA; 6118;Aposentadoria por Tempo de Contribuição (Art. 55/6);6118 460;  419;1;0;2;2
 7415;5,00E+19;TRUE;    7;Procedimento Comum Cível;16497;8ª VARA FEDERAL PREVIDENCIÁRIA DE SÃO PAULO;7;NA;NA;NA;NA;NA; 6118;Aposentadoria por Tempo de Contribuição (Art. 55/6);6118 7; 1614;1;0;3;2
 7416;6,70E+18;FALSE; 1114;Execução Contra a Fazenda Pública;12943;17? VARA FEDERAL C?VEL DE S?O PAULO;7;NA;NA;NA;NA;NA; 6039;PIS;6039 1114;  166;1;0;3;2
 7417;5,52E+16;FALSE;  386;Execução da Pena;11961;2ª Vara Federal de Pelotas;7;NA;NA;NA;NA;NA; 7942;Execução Penal e de Medidas Alternativas;7942 386; 1496;1;0;4;385
 7418;3,92E+16;FALSE;  460;Recurso Inominado Cível;21658;GAB. 32 DE JUIZ FED. DA 11º TURMA RECURSAL DO JEF DE SÃO PAULO;1;NA;NA;NA;NA;NA; 6099;Aposentadoria por Tempo de Serviço (Art. 52/4);6099 460;  251;1;0;3;2
 7419;5,82E+17;FALSE; 1114;Execução Contra a Fazenda Pública;12943;17? VARA FEDERAL C?VEL DE S?O PAULO;7;NA;NA;NA;NA;NA; 6048;Contribuições Previdenciárias;6048 1114;  361;1;0;3;2
 7420;3,87E+15;FALSE; 1116;Execução Fiscal;11964;1ª Vara Federal de Santo Ângelo;7;NA;NA;NA;NA;NA; 6017;Dívida Ativa;6017 1116;52788;1;0;4;2
 7421;1,26E+16;TRUE;    7;Procedimento Comum Cível;12962;2ª VARA FEDERAL DE CAMPO GRANDE;7;NA;NA;NA;NA;NA;10433;Indenização por Dano Moral;10433 7;  142;1;0;3;2
 7422;5,03E+15;TRUE;  436;Procedimento do Juizado Especial Cível;12320;2ª Vara Federal de Cachoeiro do Itapemirim;7;NA;NA;NA;NA;NA; 9607;Contratos Bancários;9607 436;  636;1;0;2;2
 7423;1,14E+17;TRUE;  417;Apelação Criminal;63780;Gabinete da Vice-Presidência;3;NA;NA;NA;NA;NA; 6035;Cofins;6035 417;  140;0;1;2;268
 7424;5,00E+19;TRUE; 1116;Execução Fiscal;12596;4ª Vara Federal de Santa Maria;7;NA;NA;NA;NA;NA; 6017;Dívida Ativa;6017 1116;52788;1;0;4;2
 7425;1,62E+17;FALSE; 1116;Execução Fiscal;12596;4ª Vara Federal de Santa Maria;7;NA;NA;NA;NA;NA; 6017;Dívida Ativa;6017 1116;52788;1;0;4;2
 7426;5,03E+19;TRUE; 1116;Execução Fiscal;12689;15ª Vara Federal de Curitiba;7;NA;NA;NA;NA;NA; 6017;Dívida Ativa;6017 1116;52788;1;0;4;2
 7427;5,00E+19;FALSE; 1116;Execução Fiscal;12688;3ª Vara Federal de Santo Ângelo;7;NA;NA;NA;NA;NA; 6046;Conselhos Regionais e Afins (Anuidade);6046 1116;14250;1;0;4;2
 7428;8,11E+17;FALSE; 1116;Execução Fiscal;12690;16ª Vara Federal de Curitiba;7;NA;NA;NA;NA;NA; 6017;Dívida Ativa;6017 1116;52788;1;0;4;2
 7429;1,11E+17;FALSE;    7;Procedimento Comum Cível;12224;3ª VARA FEDERAL;1;NA;FGTS/Fundo de Garantia por Tempo de Serviço;NA;NA;NA;10157;Organização Político-administrativa / Administração Pública;10157 7;  147;0;1;5;2
 7430;3,35E+16;TRUE;  202;Agravo de Instrumento;21711;GABINETE DA VICE-PRESIDÊNCIA ;3;NA;NA;NA;NA;NA; 6035;Cofins;6035 202;  124;1;0;3;2
 7431;5,02E+19;TRUE;  436;Procedimento do Juizado Especial Cível;17761;11º Juizado Especial Federal;7;NA;NA;NA;NA;NA; 6114;Benefício Assistencial (Art. 203,V CF/88);6114 436; 1608;1;0;2;2
 7432;1,08E+16;FALSE;  283;Ação Penal - Procedimento Ordinário;12005;1ª Vara Federal de Itajaí;7;NA;NA;NA;NA;NA; 3524;Moeda Falsa / Assimilados;3524 283; 1019;1;0;4;268
 7433;5,00E+19;FALSE; 1118;Embargos à Execução Fiscal;16427;1ª Vara Federal de Passo Fundo;7;NA;NA;NA;NA;NA; 9518;Efeito Suspensivo / Impugnação / Embargos à Execução;9518 1118;  391;1;0;4;2
 7434;5,00E+19;TRUE;  460;Recurso Inominado Cível;16263;4ª Vara Federal de Criciúma;7;NA;NA;NA;NA;NA;10945;Expurgos Inflacionários / Planos Econômicos;10945 460; 3697;1;0;4;2
 7435;5,01E+19;TRUE; 1116;Execução Fiscal;12902;1ª Vara de Execução Fiscal de Vitória;7;NA;NA;NA;NA;NA;10396;Ambiental;10396 1116; 1340;0;1;2;2
 7436;8,79E+16;FALSE;  198;Apelação Cível;67815;Gab. 24 - DESEMBARGADOR FEDERAL MARCOS AUGUSTO DE SOUSA;3;NA;NA;NA;NA;NA; 6040;Funrural;6040 198;   58;1;0;1;2
 7437;5,00E+19;TRUE;  436;Procedimento do Juizado Especial Cível;12686;1ª Vara Federal de Santa Rosa;7;NA;NA;NA;NA;NA; 6097;Urbana (Art. 48/51);6097 436;  481;1;0;4;2
 7438;5,01E+19;TRUE; 1116;Execução Fiscal;12672;23ª Vara Federal de Porto Alegre;7;NA;NA;NA;NA;NA; 6017;Dívida Ativa;6017 1116;52788;1;0;4;2
 7439;5,00E+19;TRUE; 1116;Execução Fiscal;13792;2ª Vara Federal de Nova Iguaçu;7;NA;NA;NA;NA;NA; 6017;Dívida Ativa;6017 1116;52788;1;0;2;2
 7440;5,00E+19;FALSE;  355;Carta Precatória Criminal;11925;1ª Vara Federal de Ponta Grossa;7;NA;NA;NA;NA;NA; 7785;Prestação Pecuniária;7785 355;   56;1;0;4;268
 7441;5,03E+19;TRUE; 1116;Execução Fiscal;12691;19ª Vara Federal de Curitiba;7;NA;NA;NA;NA;NA; 6017;Dívida Ativa;6017 1116;52788;1;0;4;2
 7442;5,31E+17;TRUE;  460;Recurso Inominado Cível;18477;15ª Vara JEF - Goiânia;7;NA;NA;NA;NA;NA; 6120;RMI - Renda Mensal Inicial;6120 460;  156;1;0;1;2
 7443;2,96E+16;TRUE; 1116;Execução Fiscal;12219;22ª Vara Federal;7;NA;NA;NA;NA;NA; 6017;Dívida Ativa;6017 1116;52788;1;0;5;2
 7444;5,00E+19;TRUE;  460;Recurso Inominado Cível;17807;1ª Turma Recursal do Rio Grande do Sul;7;NA;NA;NA;NA;NA; 6101;Auxílio-Doença Previdenciário;6101 460; 1229;1;0;4;2
 7445;1,57E+15;TRUE;  460;Recurso Inominado Cível;12399;1ª Ipatinga;7;NA;NA;NA;NA;NA; 6096;Aposentadoria por Idade (Art. 48/51);6096 460;  154;1;0;1;2
 7446;1,35E+16;FALSE; 1116;Execução Fiscal;13999;11ª VARA FEDERAL DE EXECUÇÕES FISCAIS DE SÃO PAULO;7;NA;NA;NA;NA;NA; 6046;Conselhos Regionais e Afins (Anuidade);6046 1116;14250;1;0;3;2
 7447;5,55E+15;FALSE;  460;Recurso Inominado Cível;67911;2ª TR - R2 - Belo Horizonte;7;NA;NA;NA;NA;NA; 6095;Aposentadoria por Invalidez;6095 460;  935;1;0;1;2
 7448;5,01E+19;TRUE;  283;Ação Penal - Procedimento Ordinário;13867;9ª VARA FEDERAL DE CAMPINAS;7;NA;NA;NA;NA;NA; 3612;Crimes contra o Sistema Financeiro Nacional;3612 283;  635;1;0;3;268
 7449;5,00E+19;FALSE;  120;Mandado de Segurança Cível;12534;1ª VARA FEDERAL DE SANTO ANDRÉ;7;NA;NA;NA;NA;NA; 6035;Cofins;6035 120;  287;1;0;3;2
 7450;9,11E+16;FALSE;  198;Apelação Cível;21711;GABINETE DA VICE-PRESIDÊNCIA ;3;NA;NA;NA;NA;NA; 6118;Aposentadoria por Tempo de Contribuição (Art. 55/6);6118 198;  651;1;0;3;2
 7451;5,03E+19;TRUE; 1116;Execução Fiscal;12878;8ª Vara de Execução Fiscal do Rio de Janeiro;7;NA;NA;NA;NA;NA;10399;Profissional;10399 1116; 2182;0;1;2;2
 7452;5,00E+19;TRUE;  417;Apelação Criminal;44549;GAB. 83 (Des. Federal CARLOS EDUARDO THOMPSON FLORES LENZ);3;NA;NA;NA;NA;NA; 3574;Contrabando ou descaminho;3574 417;  464;1;0;4;268
 7453;5,01E+19;TRUE;  460;Recurso Inominado Cível;63812;7ª Turma Recursal - Juiz Relator 2 - RJ;7;NA;NA;NA;NA;NA;10433;Indenização por Dano Moral;10433 460;  119;1;0;2;2
 7454;5,84E+16;FALSE;    7;Procedimento Comum Cível;12003;1ª Vara Federal de Criciúma;7;NA;NA;NA;NA;NA;  899;DIREITO CIVIL;899 7; 1016;1;0;4;2
 7455;2,79E+16;FALSE; 1116;Execução Fiscal;13996;8ª VARA FEDERAL DE EXECUÇÕES FISCAIS DE SÃO PAULO;7;NA;NA;NA;NA;NA; 6092;SIMPLES;6092 1116; 4651;1;0;3;2
 7456;5,00E+19;FALSE; 1114;Execução Contra a Fazenda Pública;12674;20ª Vara Federal de Porto Alegre;7;NA;NA;NA;NA;NA; 6182;Averbação/Cômputo/Conversão de tempo de serviço especial;6182 1114;  111;1;0;4;2
 7457;5,01E+18;FALSE; 1111;Execução de Título Judicial;12236;6ª Vara Federal;7;NA;NA;NA;NA;NA; 6176;Parcelas de benefício não pagas;6176 1111;  775;1;0;5;2
 7458;7,00E+18;FALSE; 1114;Execução Contra a Fazenda Pública;12940;14? VARA FEDERAL C?VEL DE S?O PAULO;7;NA;NA;NA;NA;NA; 5975;Aquisição de combustíveis;5975 1114;  293;1;0;3;2
 7459;5,00E+19;TRUE;  326;Restituição de Coisas Apreendidas;18224;1ª VARA FEDERAL DE BARUERI;7;NA;NA;NA;NA;NA; 5897;Associação para a Produção e Tráfico e Condutas Afins;5897 326;   13;1;0;3;268
 7460;5,00E+19;TRUE;  460;Recurso Inominado Cível;63795;1ª Turma Recursal - Juiz Relator 3 - RJ;7;NA;NA;NA;NA;NA; 6098;Rural (Art. 48/51);6098 460;  554;1;0;2;2
 7461;3,60E+15;FALSE;    7;Procedimento Comum Cível;12528;1ª VARA FEDERAL DE BRAGANÇA PAULISTA;7;NA;NA;NA;NA;NA; 9991;Responsabilidade da Administração;9991 7;   84;0;1;3;2
 7462;5,00E+19;TRUE;  436;Procedimento do Juizado Especial Cível;12867;1º Juizado Especial Federal de São Gonçalo;7;NA;NA;NA;NA;NA;11947;Idoso;11947 436;  242;1;0;2;2
 7463;1,80E+16;TRUE; 1116;Execução Fiscal;17730;7ª - Belém;7;NA;NA;NA;NA;NA; 5917;IRPF/Imposto de Renda de Pessoa Física;5917 1116; 1307;1;0;1;2
 7464;2,70E+16;FALSE; 1116;Execução Fiscal;12184;18ª Vara Federal;7;NA;NA;NA;NA;NA;10653;Competência da Justiça Federal;10653 1116;  438;1;0;5;2
 7465;1,05E+16;FALSE;  198;Apelação Cível;21701;GAB. 32 - JUIZA CONV. LEILA PAIVA;3;NA;NA;NA;NA;NA; 6177;Concessão;6177 198; 1183;1;0;3;2
 7466;1,60E+16;FALSE;  460;Recurso Inominado Cível;67891;2ª TR - R3 - Brasília;7;NA;NA;NA;NA;NA; 6177;Concessão;6177 460;   55;1;0;1;2
 7467;5,02E+19;TRUE;  426;Recurso em Sentido Estrito;11975;22ª Vara Federal de Porto Alegre;7;NA;NA;NA;NA;NA; 3629;Crimes contra as Telecomunicações;3629 426;    7;1;1;4;268
 7468;5,01E+19;FALSE;  221;Conflito de competência cível;21680;GAB. 11 - DES.FED. ANDRE NABARRETE;3;NA;NA;NA;NA;NA;10417;Sistema Nacional de Trânsito;10417 221;    1;0;1;3;2
 7469;5,02E+19;TRUE;  198;Apelação Cível;44539;GAB. 102 (Des. Federal MÁRCIO ANTONIO ROCHA);3;NA;NA;NA;NA;NA; 6100;Aposentadoria Especial (Art. 57/8);6100 198;  341;1;0;4;2
 7470;1,16E+17;FALSE;  198;Apelação Cível;16595;VICE-PRESID?NCIA;3;NA;NA;NA;NA;NA; 6095;Aposentadoria por Invalidez;6095 198;  490;1;0;3;2
 7471;5,09E+18;TRUE; 1111;Execução de Título Judicial;12163;6a. Vara Federal;1;NA;NA;NA;NA;NA; 6103;Salário-Maternidade (Art. 71/73);6103 1111;  191;1;0;5;2
 7472;5,00E+19;TRUE;  307;Habeas Corpus Criminal;17030;Desembargador Federal ABEL GOMES;3;NA;NA;NA;NA;NA; 3419;Roubo;3419 307;   25;1;0;2;268
 7473;7,07E+18;FALSE; 1114;Execução Contra a Fazenda Pública;12934;8? VARA FEDERAL C?VEL DE S?O PAULO;7;NA;NA;NA;NA;NA; 5974;Aquisição de veículos automotores;5974 1114;  377;1;0;3;2
 7474;5,00E+19;TRUE;  460;Recurso Inominado Cível;63796;2ª Turma Recursal - Juiz Relator 1 - RJ;7;NA;NA;NA;NA;NA; 6118;Aposentadoria por Tempo de Contribuição (Art. 55/6);6118 460;  419;1;0;2;2
 7475;1,42E+16;TRUE; 1116;Execução Fiscal;12129;3ª Juiz de Fora;7;NA;NA;NA;NA;NA;10396;Ambiental;10396 1116; 1340;0;1;1;2
 7476;5,02E+19;TRUE; 1116;Execução Fiscal;17762;11ª Vara de Execução Fiscal do Rio de Janeiro;7;NA;NA;NA;NA;NA; 6046;Conselhos Regionais e Afins (Anuidade);6046 1116;14250;1;0;2;2
 7477;5,09E+18;TRUE; 1111;Execução de Título Judicial;12228;7a. Vara Federal;7;NA;NA;NA;NA;NA;10296;Descontos Indevidos;10296 1111;  122;0;1;5;2
 7478;5,00E+19;TRUE;  426;Recurso em Sentido Estrito;44534;GAB. 81 (Des. Federal LEANDRO PAULSEN);3;NA;NA;NA;NA;NA; 3574;Contrabando ou descaminho;3574 426;  168;1;0;4;268
 7479;4,69E+15;TRUE;  460;Recurso Inominado Cível;12416;Picos;7;NA;NA;NA;NA;NA; 6104;Pensão por Morte (Art. 74/9);6104 460;  457;1;0;1;2
 7480;2,86E+17;FALSE;  436;Procedimento do Juizado Especial Cível;14161;14ª VARA-GABINETE DO JUIZADO ESPECIAL FED. DE SÃO PAULO;1;NA;NA;NA;NA;NA; 6105;Auxílio-Reclusão (Art. 80);6105 436;  117;1;0;3;2
 7481;2,17E+16;FALSE; 1116;Execução Fiscal;12953;3ª VARA FEDERAL DE CAMPINAS;7;NA;NA;NA;NA;NA; 6092;SIMPLES;6092 1116; 4651;1;0;3;2
 7482;5,01E+19;TRUE;  202;Agravo de Instrumento;44536;GAB. 43 (Des. Federal RICARDO TEIXEIRA DO VALLE PEREIRA);3;NA;NA;NA;NA;NA;10288;Sistema Remuneratório e Benefícios;10288 202;   19;0;1;4;2
 7483;7,55E+17;FALSE;  138;Restituição de Coisa ou Dinheiro na Falência do Devedor Empresário;   33;Gab. 23 - DESEMBARGADOR FEDERAL NOVÉLY VILANOVA;5;NA;NA;NA;NA;NA; 6048;Contribuições Previdenciárias;6048 138;   14;1;0;1;2
 7484;5,02E+18;TRUE;  436;Procedimento do Juizado Especial Cível;15298;11a. Vara Federal;7;NA;NA;NA;NA;NA; 6104;Pensão por Morte (Art. 74/9);6104 436; 1052;1;0;5;2
 7485;8,06E+18;TRUE;  283;Ação Penal - Procedimento Ordinário;12260;7ª Vara Federal Criminal do Rio de Janeiro;7;NA;NA;NA;NA;NA; 3574;Contrabando ou descaminho;3574 283; 3259;1;0;2;268
 7486;5,00E+19;TRUE; 1116;Execução Fiscal;14030;2ª VARA FEDERAL DE MOGI DAS CRUZES;7;NA;NA;NA;NA;NA; 6046;Conselhos Regionais e Afins (Anuidade);6046 1116;14250;1;0;3;2
 7487;8,47E+16;FALSE; 1116;Execução Fiscal;12219;22ª VARA FEDERAL;7;NA;NA;NA;NA;NA;10436;Lei de Imprensa;10436 1116; 2054;1;0;5;2
 7488;5,00E+19;TRUE;  436;Procedimento do Juizado Especial Cível;12880;2º Juizado Especial Federal de Volta Redonda;7;NA;NA;NA;NA;NA; 6104;Pensão por Morte (Art. 74/9);6104 436; 1052;1;0;2;2
 7489;2,55E+17;FALSE;  279;Inquérito Policial;12374;12ª - Brasília;7;NA;NA;NA;NA;NA; 3539;Uso de documento falso;3539 279;  272;1;0;1;268
 7490;2,01E+18;FALSE;  198;Apelação Cível;21730;D?CIMA TURMA;3;NA;NA;NA;NA;NA;10685;Correção Monetária;10685 198;   43;1;0;3;2
 7491;2,97E+16;TRUE;    7;Procedimento Comum Cível;12898;4ª Vara Federal de Vitória;7;NA;NA;NA;NA;NA; 4839;Sistema Financeiro da Habitação;4839 7;  311;1;0;2;2
 7492;2,27E+16;TRUE;  202;Agravo de Instrumento;63780;Gabinete da Vice-Presidência;3;NA;NA;NA;NA;NA; 6017;Dívida Ativa;6017 202;  361;1;0;2;2
 7493;5,43E+17;FALSE; 1710;Mandado de Segurança Criminal;12943;17? VARA FEDERAL C?VEL DE S?O PAULO;7;NA;NA;NA;NA;NA; 6033;Contribuições Sociais;6033 1710;  240;0;1;3;268
 7494;5,00E+19;TRUE;  417;Apelação Criminal;44528;GAB. 71 (Des. Federal CLAUDIA CRISTINA CRISTOFANI);3;NA;NA;NA;NA;NA; 3574;Contrabando ou descaminho;3574 417;  464;1;0;4;268
 7495;9,44E+16;TRUE; 1116;Execução Fiscal;13999;11ª VARA FEDERAL DE EXECUÇÕES FISCAIS DE SÃO PAULO;7;NA;NA;NA;NA;NA;10395;Multas e demais Sanções;10395 1116; 5743;0;1;3;2
 7496;5,44E+15;FALSE;  436;Procedimento do Juizado Especial Cível;18249;1ª VARA-GABINETE DO JUIZADO ESPECIAL FED. DE ITAPEVA;1;NA;NA;NA;NA;NA; 6101;Auxílio-Doença Previdenciário;6101 436; 5572;1;0;3;2
 7497;3,90E+15;FALSE; 1116;Execução Fiscal;12588;5ª Vara Federal de Joinville;7;NA;NA;NA;NA;NA; 6017;Dívida Ativa;6017 1116;52788;1;0;4;2
 7498;5,02E+19;TRUE;  460;Recurso Inominado Cível;63799;3ª Turma Recursal - Juiz Relator 1 - RJ;7;NA;NA;NA;NA;NA; 6097;Urbana (Art. 48/51);6097 460;  157;1;0;2;2
 7499;5,00E+19;TRUE;  460;Recurso Inominado Cível;47245;Presidência das TRs do Rio Grande do Sul;7;NA;NA;NA;NA;NA;10945;Expurgos Inflacionários / Planos Econômicos;10945 460; 3697;1;0;4;2
 7500;2,00E+17;TRUE;    7;Procedimento Comum Cível;12269;8ª Vara Federal do Rio de Janeiro;7;NA;NA;NA;NA;NA; 9603;Mútuo;9603 7;   57;1;0;2;2
 7501;1,03E+16;TRUE;  436;Procedimento do Juizado Especial Cível;17693;1ª Vara JEF - Juiz de Fora;7;NA;NA;NA;NA;NA;10305;Gratificações de Atividade;10305 436;  343;0;1;1;2
 7502;5,01E+19;FALSE;  283;Ação Penal - Procedimento Ordinário;12659;1ª Vara Federal de Chapecó;7;NA;NA;NA;NA;NA; 3533;Falsidade ideológica;3533 283;  635;1;0;4;268
 7503;5,83E+15;TRUE; 1116;Execução Fiscal;12165;8ª Vara Federal;7;NA;NA;NA;NA;NA; 6017;Dívida Ativa;6017 1116;52788;1;0;5;2
 7504;5,03E+18;TRUE; 1111;Execução de Título Judicial;12196;9a. Vara Federal;1;NA;NA;NA;NA;NA; 6062;1/3 de férias;6062 1111;  673;1;0;5;2
 7505;1,02E+17;FALSE; 1728;Apelação / Remessa Necessária;21701;GAB. 32 - JUIZA CONV. LEILA PAIVA;3;NA;NA;NA;NA;NA; 6179;Conversão;6179 1728;   23;1;0;3;2
 7506;1,30E+15;TRUE; 1116;Execução Fiscal;17675;24ª - Belo Horizonte;7;NA;NA;NA;NA;NA; 6033;Contribuições Sociais;6033 1116;  526;1;0;1;2
 7507;9,50E+18;FALSE;   90;Desapropriação;12935;9? VARA FEDERAL C?VEL DE S?O PAULO;7;NA;NA;NA;NA;NA;10128;Servidão Administrativa;10128 90;   74;0;1;3;2
 7508;5,01E+19;FALSE; 1114;Execução Contra a Fazenda Pública;12673;17ª Vara Federal de Porto Alegre;7;NA;NA;NA;NA;NA; 6118;Aposentadoria por Tempo de Contribuição (Art. 55/6);6118 1114;  205;1;0;4;2
 7509;1,01E+17;FALSE; 1116;Execução Fiscal;13990;2ª VARA FEDERAL DE EXECUÇÕES FISCAIS DE SÃO PAULO;7;NA;NA;NA;NA;NA; 6048;Contribuições Previdenciárias;6048 1116; 2211;1;0;3;2
 7510;2,22E+16;TRUE;  460;Recurso Inominado Cível;63813;7ª Turma Recursal - Juiz Relator 3 - RJ;7;NA;NA;NA;NA;NA;10156;Poupança;10156 460;  299;0;1;2;2
 7511;3,46E+15;FALSE;  279;Inquérito Policial;12165;8ª VARA FEDERAL;7;NA;Moeda Falsa / Assimilados;NA;NA;NA; 3523;Crimes contra a Fé Pública;3523 279;  205;1;0;5;268
 7512;3,07E+17;FALSE;  198;Apelação Cível;67812;Gab. 02 - DESEMBARGADORA FEDERAL GILDA SIGMARINGA SEIXAS;3;NA;NA;NA;NA;NA; 6114;Benefício Assistencial (Art. 203,V CF/88);6114 198;  123;1;0;1;2
 7513;5,01E+19;TRUE;  202;Agravo de Instrumento;44543;GAB. 31 (Des. Federal ROGERIO FAVRETO);3;NA;NA;NA;NA;NA;10512;Responsabilidade Civil do Militar - Indenização ao Erário;10512 202;    1;0;1;4;2
 7514;5,00E+19;TRUE;  460;Recurso Inominado Cível;63842;1ª Turma Recursal - Juiz Relator 2 - ES;7;NA;NA;NA;NA;NA; 6095;Aposentadoria por Invalidez;6095 460;  935;1;0;2;2
 7515;9,55E+16;FALSE;  198;Apelação Cível;67824;Gab. 13 - DESEMBARGADOR FEDERAL SOUZA PRUDENTE;3;NA;NA;NA;NA;NA; 4805;Previdência privada;4805 198;    8;1;1;1;2
 7516;5,00E+19;TRUE;  436;Procedimento do Juizado Especial Cível;12658;Vara Federal de Colatina;7;NA;NA;NA;NA;NA; 6101;Auxílio-Doença Previdenciário;6101 436; 5572;1;0;2;2
 7517;5,00E+19;TRUE; 1733;Procedimento Investigatório Criminal (PIC-MP);72823;4ª Vara Federal de Cascavel;7;NA;NA;NA;NA;NA; 3574;Contrabando ou descaminho;3574 1733;  701;1;0;4;268
 7518;2,54E+16;FALSE;  198;Apelação Cível;21715;GABINETE DA CONCILIAÇÃO;3;NA;NA;NA;NA;NA;10586;Limitação de Juros;10586 198;   42;1;0;3;2
 7519;7,75E+18;TRUE;   22;Procedimento Sumário;12313;2ª Vara Federal de Volta Redonda;7;NA;NA;NA;NA;NA; 6119;RMI - Renda Mensal Inicial, Reajustes e Revisões Específicas;6119 22;    8;1;1;2;2
 7520;2,87E+16;FALSE; 1728;Apelação / Remessa Necessária;21705;GAB. 36 - DES.FED. LUCIA URSAIA;3;NA;NA;NA;NA;NA; 6182;Averbação/Cômputo/Conversão de tempo de serviço especial;6182 1728;  245;1;0;3;2
 7521;5,01E+19;TRUE;  436;Procedimento do Juizado Especial Cível;12637;18ª Vara Federal de Curitiba;7;NA;NA;NA;NA;NA; 6097;Urbana (Art. 48/51);6097 436;  481;1;0;4;2
 7522;2,58E+16;FALSE;   32;Consignação em Pagamento;12675;24ª Vara Federal de Porto Alegre;7;NA;NA;NA;NA;NA; 4842;Reajuste de Prestações;4842 32;   22;1;0;4;2
 7523;5,87E+15;TRUE; 1118;Embargos à Execução Fiscal;17676;25ª - Belo Horizonte;7;NA;NA;NA;NA;NA; 6048;Contribuições Previdenciárias;6048 1118;   82;1;0;1;2
 7524;5,02E+19;TRUE;    7;Procedimento Comum Cível;12247;20ª Vara Federal do Rio de Janeiro;7;NA;NA;NA;NA;NA;10439;Indenização por Dano Material;10439 7;  112;1;0;2;2
 7525;5,00E+19;TRUE; 1733;Procedimento Investigatório Criminal (PIC-MP);12307;3ª Vara Federal de São João de Meriti;7;NA;NA;NA;NA;NA; 3431;Estelionato;3431 1733;   99;1;0;2;268
 7526;4,42E+17;FALSE; 1727;Petição Criminal;12931;5? VARA FEDERAL C?VEL DE S?O PAULO;7;NA;NA;NA;NA;NA; 6039;PIS;6039 1727;   11;0;1;3;268
 7527;5,00E+19;TRUE; 1116;Execução Fiscal;16419;1ª VARA FEDERAL DE LIMEIRA;7;NA;NA;NA;NA;NA; 6046;Conselhos Regionais e Afins (Anuidade);6046 1116;14250;1;0;3;2
 7528;1,21E+18;TRUE; 1116;Execução Fiscal;12873;3ª Vara de Execução Fiscal do Rio de Janeiro;7;NA;NA;NA;NA;NA; 6017;Dívida Ativa;6017 1116;52788;1;0;2;2
 7529;2,78E+16;FALSE;    7;Procedimento Comum Cível;12952;2ª VARA FEDERAL DE CAMPINAS;7;NA;NA;NA;NA;NA; 6178;Restabelecimento;6178 7;   98;1;0;3;2
 7530;5,02E+19;FALSE; 1116;Execução Fiscal;12672;23ª Vara Federal de Porto Alegre;7;NA;NA;NA;NA;NA; 6046;Conselhos Regionais e Afins (Anuidade);6046 1116;14250;1;0;4;2
 7531;2,11E+17;FALSE; 1116;Execução Fiscal;12198;1ª VARA FEDERAL;7;NA;Empregado Público / Temporário;NA;NA;NA; 9985;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO;9985 1116;   18;0;1;5;2
 7532;2,11E+16;FALSE;  198;Apelação Cível;67815;Gab. 24 - DESEMBARGADOR FEDERAL MARCOS AUGUSTO DE SOUSA;3;NA;NA;NA;NA;NA;10141;Desembaraço Aduaneiro;10141 198;   39;0;1;1;2
 7533;5,00E+19;TRUE; 1116;Execução Fiscal;17773;CENTRAL DE CONCILIAÇÃO DE ARARAQUARA;7;NA;NA;NA;NA;NA; 6046;Conselhos Regionais e Afins (Anuidade);6046 1116;14250;1;0;3;2
 7534;4,04E+15;FALSE; 1114;Execução Contra a Fazenda Pública;17814;2ª Vara Federal de Criciúma;7;NA;NA;NA;NA;NA;  195;DIREITO PREVIDENCIÁRIO;195 1114;  115;1;0;4;2
 7535;7,17E+16;TRUE;  198;Apelação Cível;21711;GABINETE DA VICE-PRESIDÊNCIA ;3;NA;NA;NA;NA;NA;10075;Energia Elétrica;10075 198;   18;0;1;3;2
 7536;5,02E+19;TRUE;  436;Procedimento do Juizado Especial Cível;18244;15º Juizado Especial Federal do Rio de Janeiro;7;NA;NA;NA;NA;NA;10064;Saúde;10064 436;   17;0;1;2;2
 7537;2,79E+16;TRUE;    7;Procedimento Comum Cível;12244;27ª Vara Federal do Rio de Janeiro;7;NA;NA;NA;NA;NA;10156;Poupança;10156 7;  122;0;1;2;2
 7538;9,97E+17;FALSE;    7;Procedimento Comum Cível;12932;6? VARA FEDERAL C?VEL DE S?O PAULO;7;NA;NA;NA;NA;NA;10159;Atualização de Conta;10159 7;  333;0;1;3;2
